Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ParcelCount,API_Command_java_lang_Runtime_exec,API_WebView_android_webkit_WebView_loadUrl,API_Database_android_database_sqlite_SQLiteDatabase_execSQL,API_Database_android_database_sqlite_SQLiteDatabase_getPath,API_Database_android_database_sqlite_SQLiteDatabase_insert,API_Database_android_database_sqlite_SQLiteDatabase_insertWithOnConflict,API_Database_android_database_sqlite_SQLiteDatabase_rawQuery,API_Database_android_database_sqlite_SQLiteDatabase_rawQueryWithFactory,API_Database_android_database_sqlite_SQLiteDatabase_updateWithOnConflict,API_IPC_android_content_ContextWrapper_sendBroadcast,API_IPC_android_content_ContextWrapper_startActivity,API_IPC_android_content_ContextWrapper_registerReceiver,API_Binder_android_app_ContextImpl_registerReceiver,API_Crypto_javax_crypto_spec_SecretKeySpec_$init,API_Crypto_javax_crypto_Cipher_doFinal,API_Crypto-Hash_java_security_MessageDigest_digest,API_Crypto-Hash_java_security_MessageDigest_update,API_DeviceInfo_android_telephony_TelephonyManager_getDeviceId,API_DeviceInfo_android_telephony_TelephonyManager_getSubscriberId,API_DeviceInfo_android_telephony_TelephonyManager_getLine1Number,API_DeviceInfo_android_net_wifi_WifiInfo_getBSSID,API_Network_java_net_URL_openConnection,API_DexClassLoader_dalvik_system_BaseDexClassLoader_findResource,API_DexClassLoader_dalvik_system_DexFile_loadClass,API_Base64_android_util_Base64_decode,API_Base64_android_util_Base64_encode,API_Base64_android_util_Base64_encodeToString,API_SystemManager_android_app_ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android_app_NotificationManager_notify,API_DeviceData_android_content_ContentResolver_query,API_DeviceData_android_content_ContentResolver_registerContentObserver,API_DeviceData_android_os_SystemProperties_get,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Logcat_debug,Logcat_info,Logcat_warning,Logcat_error,Logcat_verbose,Logcat_total,label
95538,16884,8424,46780,118596,19368,32176,27704,4471,90,55,0,7,0,2,0,0,0,1,1,0,0,35,37,2,2,53,31,12,14,2,0,2,2,0,0,4,4,0,0,0,80,6,16157,70,10781,108,118,1939,674,1806,3044,7581,8
42256,1068,11160,36228,81692,1072,7920,6161,1758,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,20,0,0,0,0,498,110,2158,1389,6773,10928,12
49044,5204,11136,34652,79440,8236,14337,13123,1213,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,911,2130,3151,109,3962,10263,78
37523,6960,9860,21176,82452,6972,10143,8895,1247,5,24,48,0,0,0,0,0,0,0,0,0,16,96,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,1084,2762,182,3125,2760,9913,323
31822,664,11084,27092,75832,668,7964,6103,1860,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1829,1274,548,2278,108,6037,12
36459,396,11040,30560,91548,408,14212,11097,3114,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,601,3422,2861,103,1664,8651,12
82806,8944,8540,44172,153008,9868,30387,25558,4828,74,52,0,10,0,4,0,0,0,2,2,0,0,66,72,4,4,106,62,27,32,4,0,3,4,0,0,4,4,0,0,0,60,12,41478,135,24494,250,146,4353,1769,1128,2096,9492,8
46537,2300,11176,39848,76472,2304,7942,6223,1718,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,27,0,0,0,0,1035,3807,3028,3617,111,11598,12
92606,20732,8392,39816,133872,23248,28818,25257,3560,48,57,0,8,0,4,0,0,0,2,2,0,0,62,68,4,4,61,39,24,26,4,0,3,4,0,0,4,4,0,0,0,40,12,28096,119,20644,214,1030,112,8818,2124,2160,14244,8
52457,4744,8760,25808,97000,10588,10432,8546,1885,14,28,0,0,0,0,0,0,0,0,0,0,0,16,24,16,15,20,20,38,46,8,0,6,4,0,0,0,0,0,0,0,0,4,53492,84,11139,173,2574,901,7032,58,1109,11674,8
133953,1364,10764,126436,94004,1376,75911,65661,10249,21,52,0,0,0,68,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,154,1700,4037,816,3737,10444,92
91959,16488,8424,45968,135048,18684,32376,27774,4601,92,53,0,11,0,4,0,0,0,2,2,0,0,66,70,4,4,116,67,24,28,4,0,4,4,0,0,8,8,0,0,0,60,14,0,0,0,0,1734,2413,112,1055,3243,8557,8
39629,240,11152,36188,58568,244,7920,6226,1693,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,20,0,0,0,0,4863,846,1595,116,3788,11208,12
54572,5956,11244,36860,78328,10516,17470,14726,2744,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,2960,110,2014,686,3975,9745,78
43417,992,11228,37972,77788,992,7937,6074,1862,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,24,0,0,0,0,4115,116,2439,876,3815,11361,12
40728,1116,11148,35016,79620,1120,7919,6120,1798,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,18,0,0,0,0,4379,743,2947,117,2628,10814,12
67066,1244,10760,58956,92964,1256,31248,22168,9079,86,35,0,0,0,44,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12480,208,109,2511,1893,586,1549,6648,40
104847,23860,8460,44872,126776,25024,29270,24977,4292,36,50,0,9,0,6,0,0,0,3,3,0,0,83,89,6,6,89,57,32,36,6,0,5,5,0,0,8,8,0,0,0,80,19,24509,123,24613,260,2362,137,1747,3165,1156,8567,8
39956,1204,11224,34948,73636,1212,7936,6092,1843,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,18,0,0,0,0,1579,2635,112,2988,849,8163,12
69328,19284,9096,30824,85832,26368,17877,15197,2679,16,35,0,7,0,6,0,0,0,3,3,0,0,67,76,6,6,70,48,33,38,6,0,4,4,0,0,5,5,0,0,0,60,13,21844,112,19329,229,2295,1999,135,3583,847,8859,8
94660,17004,8392,49076,122576,17344,32425,27918,4506,100,59,0,11,0,2,0,0,0,1,1,0,0,43,47,2,2,74,42,15,18,2,0,2,2,0,0,5,5,0,0,0,40,6,40234,128,19759,186,1983,119,904,7004,1897,11907,8
64813,684,10784,56976,100924,696,28757,20141,8615,84,33,0,0,0,44,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,10920,182,2040,127,2670,1818,725,7380,40
45883,1052,11228,40060,79992,1056,7937,6037,1899,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,27,0,0,0,0,862,3476,1884,109,5618,11949,12
33257,340,11096,27964,81000,356,9976,6754,3221,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2048,3280,739,3474,125,9666,12
32674,400,11056,28472,74920,408,9998,6510,3487,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1628,116,790,3493,4737,10764,12
46222,688,11240,41572,78300,692,7922,6017,1904,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,30,0,0,0,0,116,1261,4210,3706,1597,10890,12
106252,33268,10624,57568,107516,40720,38785,30499,8285,200,51,0,2,0,0,0,0,0,0,0,9,2,24,25,0,0,15,15,8,0,0,0,0,0,0,0,0,0,0,0,0,32,16,2672,27,5373,29,1706,813,2845,2789,355,8508,77
45891,4808,10976,35088,79288,4940,12546,9474,3071,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,140,0,80,0,20,10629,54,5900,60,104,3213,3179,1384,3363,11243,12
69905,22960,9112,30904,81604,28588,16699,15220,1478,14,37,0,7,0,4,0,0,0,2,2,0,0,40,47,4,4,62,40,27,32,4,0,4,4,0,0,3,3,0,0,0,40,10,92882,164,21139,261,886,1879,3802,139,2454,9160,8
30575,1764,11280,24144,73124,1772,8947,5190,3756,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2165,1178,118,1658,3156,8275,12
61604,4924,10708,46124,102336,7328,30390,23282,7107,121,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10,7,0,0,0,0,1798,685,5017,3021,117,10638,12
35205,908,11092,30108,81068,916,10052,6184,3867,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,545,3687,1278,140,2207,7857,12
51871,7084,10812,32256,97272,11132,18533,14440,4092,82,22,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,2489,715,4066,332,4428,12030,8
40737,680,11132,35440,77800,688,7921,6300,1620,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,18,0,0,0,0,2090,2185,626,119,5411,10431,12
38825,3564,10844,28668,98588,3700,12505,11186,1318,22,23,0,0,0,0,0,0,0,0,0,0,0,13,26,0,0,0,0,0,0,26,0,0,13,0,0,0,0,0,0,0,26,28,19291,51,4627,64,108,6720,1250,2694,2129,12901,5
48979,7264,12308,33668,95808,7276,20016,16334,3681,21,18,0,0,0,56,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,2070,7046,137,2983,787,13023,40
35609,1964,11160,28820,80016,1968,10029,6865,3163,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,1511,7030,112,2387,774,11814,12
33248,3660,11196,24576,80168,3672,7906,5673,2232,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,2525,993,116,5017,3698,12349,12
38645,656,11104,34524,74436,660,7936,6085,1850,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,17,0,0,0,0,121,1879,2665,751,2735,8151,12
47242,4636,11908,34668,99588,4652,17719,15001,2717,42,22,0,0,0,84,4,4,0,40,0,0,0,32,64,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,58,0,0,0,0,706,11484,2100,2998,110,17398,40
65604,8164,10696,45380,108592,10600,28578,23598,4979,189,36,3,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,9,0,0,0,0,4411,1866,132,908,3083,10400,12
93644,18560,8348,45656,138832,21140,31796,27114,4681,78,48,0,6,0,4,0,0,0,2,2,0,0,60,66,4,4,33,26,24,26,4,0,4,4,0,0,4,4,0,0,0,80,12,3340,23,4585,45,101,2487,898,3557,2018,9061,8
95036,22480,8456,41048,133628,24860,29465,25844,3620,64,59,0,10,0,4,0,0,0,2,2,0,0,68,74,4,4,62,40,29,32,4,0,4,6,0,0,8,8,0,0,0,80,15,22932,117,20418,241,957,1759,115,3287,2493,8611,8
87496,14212,8404,44960,117652,20228,29652,25707,3944,80,53,0,4,0,2,0,0,0,1,1,0,0,30,31,2,2,48,29,9,10,2,0,3,2,0,0,1,1,0,0,0,40,6,0,0,0,0,114,1480,921,2739,1609,6863,8
31481,736,11028,26768,79232,744,7975,6055,1919,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2445,131,983,3545,2862,9966,12
34704,428,11136,29364,84024,444,10036,6755,3280,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,2610,1148,1901,2702,116,8477,12
106235,21540,9452,53512,136984,22052,33173,28021,5151,48,57,0,11,0,4,0,0,0,2,2,0,0,64,70,4,4,244,132,23,26,4,0,3,3,0,0,5,5,0,0,0,60,11,902460,927,92646,909,2029,1068,134,2094,4105,9430,8
45681,948,11236,40856,76264,952,7926,6288,1637,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,28,0,0,0,0,4127,3197,850,114,1877,10165,12
47483,836,11232,42892,77248,840,7922,6121,1800,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,32,0,0,0,0,115,3759,1610,913,3846,10243,12
93884,15352,8464,52280,91188,21184,31858,26688,5169,84,48,0,11,0,2,0,0,0,1,1,0,0,37,39,2,2,153,81,12,14,2,0,2,2,0,0,5,5,0,0,0,20,7,427780,481,39224,458,900,1793,6975,113,2164,11945,8
104711,17460,8532,52928,122124,22600,31385,26209,5175,135,52,0,14,0,4,0,0,0,2,2,0,0,66,70,4,4,162,90,24,28,4,0,3,4,0,0,9,9,0,0,0,80,14,418376,528,49584,591,4109,2261,1753,1130,107,9360,5
34895,3152,10992,25556,81592,3164,7924,6203,1720,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1127,530,2019,108,2405,6189,12
42540,736,11132,38592,62192,740,7938,6211,1726,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,24,0,0,0,0,2965,4097,2288,114,1193,10657,12
39398,1128,10196,33728,71100,1172,8087,6772,1314,7,15,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,525,2104,110,1379,2591,6709,12
30849,532,11180,26408,70592,540,7961,5969,1991,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,109,526,1247,2386,1329,5597,12
51873,6136,11184,35628,79240,9420,17960,13642,4317,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,2143,880,106,2764,5478,11371,78
68685,22272,8644,28872,83104,29372,16651,15016,1634,16,35,0,7,0,6,0,0,0,3,3,0,0,67,76,7,7,70,48,37,46,6,0,4,4,0,0,5,5,0,0,0,60,13,26300,127,22803,258,3210,1135,1986,113,2292,8736,8
149355,1016,10724,141768,97696,1048,88248,79681,8566,23,88,0,0,0,104,16,16,0,44,0,0,0,18,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,3843,2397,3795,911,152,11098,40
44991,1188,11188,39372,75400,1192,7922,6079,1842,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,26,0,0,0,0,6607,1769,712,3950,117,13155,12
40395,1172,11148,34508,76900,1176,7936,6002,1933,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,17,0,0,0,0,5872,7928,2165,3474,120,19559,5
67174,17668,9088,32168,89012,23452,18007,14977,3029,30,37,0,6,0,4,0,0,0,2,2,0,0,42,49,4,4,62,40,25,26,4,0,4,5,0,0,4,4,0,0,0,80,11,23856,111,20252,205,823,3286,1942,2429,121,8601,8
34378,340,11064,29164,80668,344,10025,6100,3924,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,107,2313,701,2526,2016,7663,12
36510,456,11184,32192,76564,460,12089,6180,5908,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,115,818,5556,1907,3934,12330,12
108866,24076,8488,44708,131360,29848,30081,25885,4195,89,55,0,10,0,4,0,0,0,2,2,0,0,64,68,4,4,62,40,22,24,4,0,3,4,0,0,10,10,0,0,0,40,14,20173,113,20113,214,1092,3337,112,1833,2311,8685,8
96118,21000,8416,40752,131056,27340,29565,25649,3915,93,57,0,9,0,4,0,0,0,2,2,0,0,60,66,4,4,251,135,27,32,4,0,3,4,0,0,3,3,0,0,0,40,12,2889789,2339,99972,1597,1033,2216,3626,2100,112,9087,8
38075,1268,10308,32328,67120,1276,7966,6320,1645,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2232,129,4444,645,2351,9801,12
129838,404,10756,125132,81844,440,77684,60934,16749,21,74,0,0,0,74,2,2,0,36,0,0,0,18,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,2007,747,3440,3314,118,9626,40
130582,664,10784,125868,68448,676,75255,66353,8901,21,48,0,0,0,56,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,116,2920,631,3309,1561,8537,40
42243,4272,12072,30948,98780,4288,15712,11967,3744,42,18,0,0,0,104,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,3887,116,3552,1799,774,10128,40
41540,872,11176,37064,73880,880,7926,6419,1506,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,21,0,0,0,0,118,1113,3101,2872,1804,9008,12
43403,804,11244,38956,73044,808,7921,6044,1876,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,25,0,0,0,0,460,117,1268,4535,1082,7462,12
61023,13708,9788,29292,87924,20800,16758,14342,2415,14,35,0,9,0,6,0,0,0,3,3,0,0,65,74,6,6,177,101,33,38,6,0,3,4,0,0,3,3,0,0,0,40,13,2128358,1732,80255,1255,3218,1953,103,2071,1207,8552,8
93571,14628,8436,49320,119540,21220,33813,28771,5041,100,61,0,6,0,2,0,0,0,1,1,0,0,37,41,2,2,54,32,16,18,2,0,3,3,0,0,3,3,0,0,0,40,8,17858,74,12716,142,908,109,3030,1911,1826,7784,8
59714,13440,9292,26860,86320,20456,15177,12551,2625,14,35,0,7,0,4,0,0,0,2,2,0,0,67,76,4,4,66,44,33,38,6,0,3,4,0,0,5,5,0,0,0,60,12,18202,92,15520,183,922,1963,2966,120,1751,7722,8
39062,684,11140,33928,78756,688,7936,6180,1755,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,16,0,0,0,0,146,3553,2667,2120,733,9219,12
39701,456,11160,35348,75324,460,7924,6123,1800,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,18,0,0,0,0,117,2895,2606,1494,937,8049,12
32377,2860,12176,24656,79284,2868,8959,5365,3593,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1826,1572,885,122,2868,7273,12
100609,34976,10612,49964,115388,40456,35834,28196,7637,85,48,0,1,0,0,0,0,0,0,0,8,1,26,31,0,0,24,24,15,2,0,0,1,1,0,0,0,0,0,0,0,34,15,3260,34,7817,46,1917,734,371,3103,3234,9359,77
91823,18276,8448,45276,137536,20804,30366,25780,4585,120,55,0,4,0,4,0,0,0,2,2,0,0,56,62,4,4,17,17,27,32,4,0,3,4,0,0,4,4,0,0,0,60,12,10340,72,15094,172,115,900,2562,3434,1751,8762,8
93167,16800,8464,39156,134096,19180,27855,24163,3691,32,55,0,11,0,6,0,0,0,3,3,0,0,88,93,6,6,89,57,34,40,6,0,4,5,0,0,10,10,0,0,0,100,19,31970,156,26803,296,2349,2107,1093,4081,113,9743,8
103830,15720,8408,62600,115168,15944,34616,29325,5290,94,51,0,16,0,2,0,0,0,1,1,0,0,47,51,2,2,222,116,13,14,2,0,2,2,0,0,6,6,0,0,0,80,6,2351159,1935,85409,1270,6479,114,734,2017,1967,11311,8
40940,548,11244,36496,75520,552,7941,6201,1739,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,20,0,0,0,0,3121,119,3129,1615,688,8672,12
97076,16744,8528,46724,125776,18624,31451,27120,4330,80,48,0,5,0,2,0,0,0,1,1,0,0,35,39,2,2,54,32,13,14,2,0,2,2,0,0,4,4,0,0,0,60,6,16059,65,10527,113,547,1117,2277,1480,104,5525,8
92658,15148,8388,45388,108216,21988,31473,26185,5287,78,55,0,4,0,2,0,0,0,1,1,0,0,30,31,2,2,53,31,11,12,2,0,5,2,0,0,1,1,0,0,0,60,6,14274,55,11424,134,110,910,2807,1877,1574,7278,8
47044,5288,10816,33244,100148,5300,18136,13879,4256,21,24,0,0,0,48,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10980,183,2960,1730,760,2093,104,7647,40
42236,6672,11436,30400,70964,6688,12045,9944,2100,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6025,633,1922,110,3644,12334,8
43259,5928,10828,29196,93828,5944,14329,11335,2993,21,16,0,0,0,70,2,2,0,34,0,0,0,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,10922,173,792,2235,111,2570,14925,20633,40
37018,768,11024,30920,84900,772,10022,6429,3592,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,109,4966,3730,1788,765,11358,12
86364,18356,8980,37352,128932,24444,26591,22760,3830,32,57,0,9,0,4,0,0,0,2,2,0,0,63,68,5,4,61,39,27,32,4,0,3,4,0,0,7,7,0,0,0,80,13,20999,106,16778,191,850,2310,108,1995,3342,8605,8
33546,808,11088,28148,79532,816,10001,6505,3496,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,5066,1748,112,7196,3354,17476,5
54145,4112,11120,38052,82120,8848,17626,15113,2512,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,0,0,115,3071,1816,668,3621,9291,78
76527,6364,8436,46408,138632,7152,31693,27127,4565,86,71,0,7,0,7,3,3,0,6,4,0,0,35,37,3,3,53,31,12,12,2,0,2,3,0,0,3,3,0,0,0,20,7,24201,94,16263,165,8932,903,110,2008,1593,13546,8
57278,1788,10800,49432,96316,1800,15990,13323,2666,72,20,0,0,0,2,0,0,1,1,0,0,0,2,4,84,84,43,43,43,4,0,0,0,81,0,0,0,0,0,0,6,2,3,9055,13,1770,15,2408,1681,106,4700,636,9531,5
67239,17640,9120,30516,84640,24736,17896,14955,2940,16,35,0,9,0,6,0,0,0,3,3,0,0,67,76,6,6,91,59,34,38,6,0,3,5,0,0,5,5,0,0,0,60,14,100842,201,27704,298,3925,2185,120,1111,1835,9176,8
41222,5324,11824,28148,94648,5464,10396,7173,3222,67,20,0,0,1,36,4,4,0,16,0,0,0,4,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,32,944,10,3122,12,808,258,3151,2164,7859,14240,40
44417,756,11172,39400,77568,764,7921,6058,1862,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,26,0,0,0,0,3810,3896,666,2027,115,10514,12
34165,892,11016,28028,86196,904,8058,5706,2351,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,4,0,8,0,2,2632,44,1616,32,4710,133,2701,2068,776,10388,12
40465,3632,12012,29416,101364,3648,15590,11650,3939,21,18,0,0,0,80,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,637,5768,1388,110,1058,8961,40
45400,1108,11140,40032,77684,1112,7937,6125,1811,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,27,0,0,0,0,3966,5898,163,1669,1150,12846,12
61113,14036,9128,30180,90500,19752,16117,14757,1359,14,35,0,10,0,4,0,0,0,2,2,0,0,48,55,4,4,62,40,28,32,4,0,3,5,0,0,6,6,0,0,0,60,11,27187,106,17119,192,2446,990,1789,5816,111,11152,8
62051,3344,10096,52620,71836,3480,22288,16491,5796,173,38,0,0,0,4,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,30,22,16,1222517,1035,66429,756,2726,1839,419,641,4146,9771,234
35209,2164,11148,27608,83284,2176,8017,6278,1738,7,14,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,3237,614,3334,127,1715,9027,12
104296,23000,8460,44956,131028,28560,29509,25129,4379,89,50,0,10,0,6,0,0,0,3,3,0,0,86,93,6,6,69,47,33,38,6,0,4,4,0,0,6,6,0,0,0,60,16,93936,175,24644,279,3912,1066,2112,2252,137,9479,8
44091,5816,11640,31884,76484,5832,8041,6091,1949,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,56,0,0,0,0,1345,1687,784,7331,172,11319,8
47137,1416,11132,41912,76308,1420,7922,6164,1757,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,30,0,0,0,0,5293,4104,2238,622,114,12371,12
104460,23624,8812,42572,125888,26408,28422,24374,4047,32,55,0,10,0,4,0,0,0,2,2,0,0,64,68,4,4,80,48,24,28,4,0,3,4,0,0,8,8,0,0,0,40,14,27527,114,19044,217,2375,137,1048,1882,3473,8915,8
